Date,Confirmation Code,Start Date,Nights,Listing,Gross Earnings
1/25/22,HMABKDF3P2,1/24/22,6,Fabulous Guesthouse next to Stanford w/ Kitchen,205.2
1/25/22,HMABKDF3P2,1/24/22,6,Fabulous Guesthouse next to Stanford w/ Kitchen,342
1/23/22,HM3MTBNFEZ,1/22/22,5,Private and Stylish Studio walkable Palo Alto,282.8
1/23/22,HM3MTBNFEZ,1/22/22,5,Private and Stylish Studio walkable Palo Alto,70.7
1/13/22,HMBS9XSB3C,1/12/22,11,Fabulous Guesthouse next to Stanford w/ Kitchen,261.54
1/13/22,HMBS9XSB3C,1/12/22,11,Fabulous Guesthouse next to Stanford w/ Kitchen,1046.16
1/9/22,HMPAHAPYHC,1/8/22,8,Private and Stylish Studio walkable Palo Alto,221.12
1/5/22,HM49K5XE3Q,11/4/21,97,Walkable 2 Bedr Home w Yard in Silicon Valley,4311.55
1/5/22,HM49K5XE3Q,11/4/21,97,Walkable 2 Bedr Home w Yard in Silicon Valley,1077.89
1/4/22,HMQBSPT9NB,1/3/22,4,Private and Stylish Studio walkable Palo Alto,144.4
1/4/22,HMQBSPT9NB,1/3/22,4,Private and Stylish Studio walkable Palo Alto,577.6
1/2/22,HMB8DCWF3A,1/1/22,159,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4235.85
12/31/21,HM88E23YSA,12/30/21,4,Private and Stylish Studio walkable Palo Alto,136
12/30/21,HMY3ETHZ5F,12/29/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,1421.04
12/27/21,HMWXXZZP88,12/26/21,3,Private and Stylish Studio walkable Palo Alto,432
12/27/21,HMWXXZZP88,12/26/21,3,Private and Stylish Studio walkable Palo Alto,108
12/25/21,HMCH5APND8,12/24/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",696.52
12/25/21,HMCH5APND8,12/24/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2786.08
12/21/21,HM94438P89,12/20/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,291.2
12/21/21,HM94438P89,12/20/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,1164.8
12/17/21,HMPTR5E59F,12/16/21,2,Private and Stylish Studio walkable Palo Alto,320
12/14/21,HMDW4KDC49,12/13/21,2,Private and Stylish Studio walkable Palo Alto,320
12/14/21,HMDW4KDC49,12/13/21,2,Private and Stylish Studio walkable Palo Alto,80
12/12/21,HMP8WXFPY4,12/11/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,357.6
12/12/21,HMP8WXFPY4,12/11/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,1430.4
12/7/21,HMKSPHMRHJ,12/6/21,4,Private and Stylish Studio walkable Palo Alto,544
12/7/21,HMKSPHMRHJ,12/6/21,4,Private and Stylish Studio walkable Palo Alto,136
12/6/21,HMHJNPZWWE,12/5/21,14,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",5216
12/6/21,HMHJNPZWWE,12/5/21,14,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1304
12/5/21,HM49K5XE3Q,11/4/21,97,Walkable 2 Bedr Home w Yard in Silicon Valley,1077.89
12/3/21,HM93KBM32X,12/2/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,1380
12/3/21,HM93KBM32X,12/2/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,345
12/3/21,HMZKKJ5FM2,12/2/21,4,Private and Stylish Studio walkable Palo Alto,136
11/29/21,HMRZA3FFJA,11/28/21,4,Private and Stylish Studio walkable Palo Alto,144
11/29/21,HMRZA3FFJA,11/28/21,4,Private and Stylish Studio walkable Palo Alto,576
11/27/21,HMRA5JMZY3,11/26/21,2,Private and Stylish Studio walkable Palo Alto,80
11/26/21,HM2Q8J99RS,11/25/21,6,Fabulous Guesthouse next to Stanford w/ Kitchen,1272.8
11/24/21,HM5H8TXAHB,11/23/21,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2448
11/24/21,HM5H8TXAHB,11/23/21,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",612
11/22/21,HMHETZ8X44,11/21/21,2,Private and Stylish Studio walkable Palo Alto,320
11/22/21,HMHETZ8X44,11/21/21,2,Private and Stylish Studio walkable Palo Alto,80
11/11/21,HMXEDJXZFQ,11/10/21,10,Fabulous Guesthouse next to Stanford w/ Kitchen,462
11/11/21,HMSB5TSFXX,11/10/21,13,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1218.25
11/11/21,HMXEDJXZFQ,11/10/21,10,Fabulous Guesthouse next to Stanford w/ Kitchen,1848
11/11/21,HMSB5TSFXX,11/10/21,13,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4873
11/5/21,HM49K5XE3Q,11/4/21,97,Walkable 2 Bedr Home w Yard in Silicon Valley,4172.46
11/5/21,HM49K5XE3Q,11/4/21,97,Walkable 2 Bedr Home w Yard in Silicon Valley,1043.11
10/28/21,HMC2BA3495,10/27/21,14,Fabulous Guesthouse next to Stanford w/ Kitchen,607.92
10/28/21,HMC2BA3495,10/27/21,14,Fabulous Guesthouse next to Stanford w/ Kitchen,2431.68
10/25/21,HMAFY9FM2N,10/24/21,1,Private and Stylish Studio walkable Palo Alto,56
10/25/21,HMAFY9FM2N,10/24/21,1,Private and Stylish Studio walkable Palo Alto,224
10/23/21,HMJEXQRF23,10/22/21,14,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4936
10/23/21,HMMMD4MH9X,10/22/21,8,Walkable 2 Bedr Home w Yard in Silicon Valley,196.2
10/23/21,HMMMD4MH9X,10/22/21,8,Walkable 2 Bedr Home w Yard in Silicon Valley,172
10/23/21,HMMMD4MH9X,10/22/21,8,Walkable 2 Bedr Home w Yard in Silicon Valley,784.8
10/23/21,HMJEXQRF23,10/22/21,14,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1234
10/23/21,HMMMD4MH9X,10/22/21,8,Walkable 2 Bedr Home w Yard in Silicon Valley,688
10/22/21,HM2MS2XPK9,10/21/21,3,Private and Stylish Studio walkable Palo Alto,120
10/22/21,HM2MS2XPK9,10/21/21,3,Private and Stylish Studio walkable Palo Alto,480
10/14/21,HMAMT5M4HP,10/13/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,307.73
10/14/21,HMAMT5M4HP,10/13/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,1230.91
10/13/21,HM9CF4MBRZ,10/3/21,12,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",
10/13/21,HM9CF4MBRZ,10/3/21,12,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",
10/12/21,HM2XBZZDQE,10/11/21,7,Walkable 2 Bedr Home w Yard in Silicon Valley,1307.2
10/12/21,HM2XBZZDQE,10/11/21,7,Walkable 2 Bedr Home w Yard in Silicon Valley,326.8
10/7/21,HMPHKF9MHF,10/6/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,1080
10/7/21,HMPHKF9MHF,10/6/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,270
10/4/21,HM9CF4MBRZ,10/3/21,12,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",6890.55
10/4/21,HM9CF4MBRZ,10/3/21,12,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1722.64
9/27/21,HMMYAN2ZWT,9/26/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",688
9/27/21,HMMYAN2ZWT,9/26/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2752
9/24/21,HMK83C8NHF,9/23/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,332.4
9/24/21,HMK83C8NHF,9/23/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,1329.6
9/24/21,HMSEDBK353,9/23/21,16,Walkable 2 Bedr Home w Yard in Silicon Valley,574.13
9/24/21,HMSEDBK353,9/23/21,16,Walkable 2 Bedr Home w Yard in Silicon Valley,2296.52
9/14/21,HMQ84RYJRC,9/13/21,15,Private and Stylish Studio walkable Palo Alto,404.8
9/14/21,HMQ84RYJRC,9/13/21,15,Private and Stylish Studio walkable Palo Alto,108.8
9/14/21,HMQ84RYJRC,9/13/21,15,Private and Stylish Studio walkable Palo Alto,1619.2
9/14/21,HMQ84RYJRC,9/13/21,15,Private and Stylish Studio walkable Palo Alto,27.2
9/12/21,HMH9D5HB5Z,9/11/21,2,Private and Stylish Studio walkable Palo Alto,88
9/12/21,HMH9D5HB5Z,9/11/21,2,Private and Stylish Studio walkable Palo Alto,352
9/11/21,HMEEHAZPTM,9/10/21,12,Fabulous Guesthouse next to Stanford w/ Kitchen,2260.8
9/10/21,HMJCRJEZ8C,9/9/21,14,Walkable 2 Bedr Home w Yard in Silicon Valley,1984.29
9/10/21,HMJCRJEZ8C,9/9/21,14,Walkable 2 Bedr Home w Yard in Silicon Valley,496.07
9/6/21,HMJJPWMKPE,9/5/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,1061.6
9/6/21,HMJJPWMKPE,9/5/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,265.4
9/4/21,HMJCSSN9XP,9/3/21,3,Walkable 2 Bedr Home w Yard in Silicon Valley,157
9/1/21,HMTY2KWNH8,8/31/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,265
9/1/21,HMTY2KWNH8,8/31/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,1060
8/30/21,HMKTQM3PRJ,8/29/21,13,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4916.52
8/28/21,HM2FRAKTJR,8/23/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",-290
8/28/21,HM2FRAKTJR,8/23/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",-27.17
8/27/21,HMB8DY9RBW,8/22/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",-1260.86
8/24/21,HM2FRAKTJR,8/23/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",688.6
8/24/21,HM2FRAKTJR,8/23/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2754.4
8/23/21,HMB8DY9RBW,8/22/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1219.68
8/23/21,HMB8DY9RBW,8/22/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",304.92
8/22/21,HMHZ8N9YDK,7/21/21,45,Private and Stylish Studio walkable Palo Alto,1463.46
8/22/21,HMHZ8N9YDK,7/21/21,45,Private and Stylish Studio walkable Palo Alto,365.87
8/14/21,HMHW58WJKC,8/13/21,17,Fabulous Guesthouse next to Stanford w/ Kitchen,805.41
8/10/21,HMTTBCNDXQ,8/9/21,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1026.18
8/10/21,HMTTBCNDXQ,8/9/21,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4104.7
8/9/21,HM2JW2J8DW,8/8/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,265
8/9/21,HM2JW2J8DW,8/8/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,1060
8/2/21,HMH2ZH2383,8/1/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",718
8/2/21,HMH2ZH2383,8/1/21,6,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2872
8/1/21,HMRQJZ335P,7/31/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,1228.8
7/28/21,HMYSDE9K85,7/27/21,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",498
7/24/21,HMKADJZSY5,7/23/21,8,Fabulous Guesthouse next to Stanford w/ Kitchen,368.4
7/22/21,HMHZ8N9YDK,7/21/21,45,Private and Stylish Studio walkable Palo Alto,4050.67
7/18/21,HMPKSAMXFJ,7/17/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",667.84
7/18/21,HMPKSAMXFJ,7/17/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2671.36
7/13/21,HMN9BDXXF3,7/12/21,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",498
7/11/21,HMTHPQMFMZ,7/10/21,10,Private and Stylish Studio walkable Palo Alto,1592
7/9/21,HMTYSM5WX9,7/8/21,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1752
7/4/21,HM84NMDWXC,7/3/21,4,Private and Stylish Studio walkable Palo Alto,632
7/3/21,HMBPPZD2KB,7/2/21,17,Fabulous Guesthouse next to Stanford w/ Kitchen,2868.8
7/3/21,HMBPPZD2KB,7/2/21,17,Fabulous Guesthouse next to Stanford w/ Kitchen,717.2
7/2/21,HMM2WM9ZDH,7/1/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2671.36
7/2/21,HMM2WM9ZDH,7/1/21,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",667.84
6/28/21,HMBXHWZNSE,6/27/21,4,Private and Stylish Studio walkable Palo Alto,632
6/25/21,HMMQ82TMD3,6/24/21,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1992
6/25/21,HMMQ82TMD3,6/24/21,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",498
6/21/21,HMDPM2QXYW,4/18/21,58,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",400
6/20/21,HM32CFMPK2,6/19/21,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2032
6/20/21,HM32CFMPK2,6/19/21,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",508
6/19/21,HMZBTY4ZH3,6/18/21,9,Fabulous Guesthouse next to Stanford w/ Kitchen,1545.6
6/12/21,HMBD4TJCQ9,6/11/21,5,Fabulous Guesthouse next to Stanford w/ Kitchen,1020
6/4/21,HMAZFJYQ5E,6/3/21,4,Private and Stylish Studio walkable Palo Alto,-264.72
6/4/21,HMAZFJYQ5E,6/3/21,4,Private and Stylish Studio walkable Palo Alto,376
5/29/21,HMSXH93ZX2,5/28/21,14,Fabulous Guesthouse next to Stanford w/ Kitchen,535.12
5/29/21,HMSXH93ZX2,5/28/21,14,Fabulous Guesthouse next to Stanford w/ Kitchen,2140.48
5/19/21,HMDPM2QXYW,4/18/21,58,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",8164.8
5/19/21,HMDPM2QXYW,4/18/21,58,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2041.2
5/18/21,HM9ECEPQDW,5/17/21,8,Fabulous Guesthouse next to Stanford w/ Kitchen,1274.56
5/16/21,HM89TTY4HE,5/15/21,1,Fabulous Guesthouse next to Stanford w/ Kitchen,75
5/10/21,HMCACNSWJF,5/9/21,6,Fabulous Guesthouse next to Stanford w/ Kitchen,880
5/10/21,HMCACNSWJF,5/9/21,6,Fabulous Guesthouse next to Stanford w/ Kitchen,220
5/1/21,HM8BPQ5F84,4/30/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,294.88
5/1/21,HM8BPQ5F84,4/30/21,7,Fabulous Guesthouse next to Stanford w/ Kitchen,1179.52
4/19/21,HMDPM2QXYW,4/18/21,58,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2070
4/19/21,HMDPM2QXYW,4/18/21,58,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",8280
4/18/21,HMC8Q5A82Y,4/17/21,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",203.38
4/18/21,HMC8Q5A82Y,4/17/21,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",813.5
4/16/21,HMZNMFSFXN,4/15/21,9,Fabulous Guesthouse next to Stanford w/ Kitchen,354.6
4/16/21,HMZNMFSFXN,4/15/21,9,Fabulous Guesthouse next to Stanford w/ Kitchen,1418.4
4/14/21,HMZH5ATET9,3/22/21,23,Fabulous Guesthouse next to Stanford w/ Kitchen,
4/8/21,HMX95PA9CD,4/7/21,11,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",3716.8
4/8/21,HMX95PA9CD,4/7/21,11,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",929.2
3/29/21,HMWPEY28CT,3/28/21,29,"Luxury 3 BR Home, Stunning Garden + Prime location",7108.12
3/29/21,HMWPEY28CT,3/28/21,29,"Luxury 3 BR Home, Stunning Garden + Prime location",1254.37
3/25/21,HMYPTE32ZT,1/22/21,56,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1015
3/23/21,HMZH5ATET9,3/22/21,23,Fabulous Guesthouse next to Stanford w/ Kitchen,751.6
3/23/21,HMZH5ATET9,3/22/21,23,Fabulous Guesthouse next to Stanford w/ Kitchen,3006.4
3/21/21,HMXQDC5RFA,3/20/21,15,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4552
3/21/21,HMXQDC5RFA,3/20/21,15,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1138
3/18/21,HM4Z2FNQEJ,3/17/21,4,Fabulous Guesthouse next to Stanford w/ Kitchen,776
3/18/21,HM4Z2FNQEJ,3/17/21,4,Fabulous Guesthouse next to Stanford w/ Kitchen,194
3/15/21,HM28M2HDRK,3/14/21,2,Fabulous Guesthouse next to Stanford w/ Kitchen,448
3/15/21,HM28M2HDRK,3/14/21,2,Fabulous Guesthouse next to Stanford w/ Kitchen,112
2/26/21,HM8DFK53PA,1/24/21,54,"Luxury 3 BR Home, Stunning Garden + Prime location",5520
2/26/21,HM8DFK53PA,1/24/21,54,"Luxury 3 BR Home, Stunning Garden + Prime location",613.33
2/24/21,HMYPTE32ZT,1/22/21,56,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",6403.57
1/26/21,HM8DFK53PA,1/24/21,54,"Luxury 3 BR Home, Stunning Garden + Prime location",1651.14
1/26/21,HM8DFK53PA,1/24/21,54,"Luxury 3 BR Home, Stunning Garden + Prime location",1.09
1/26/21,HM8DFK53PA,1/24/21,54,"Luxury 3 BR Home, Stunning Garden + Prime location",6604.58
1/24/21,HMYPTE32ZT,1/22/21,56,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2481.38
1/24/21,HMYPTE32ZT,1/22/21,56,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",7444.15
1/5/21,HMXJS2HH8A,1/3/21,8,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",91.49
1/5/21,HMXJS2HH8A,1/3/21,8,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1192.51
1/5/21,HMXJS2HH8A,1/3/21,8,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",274.51
1/5/21,HMXJS2HH8A,1/3/21,8,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",397.49
1/5/21,HMXJS2HH8A,1/3/21,8,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",243.75
12/21/20,HMJ54SCZDE,12/19/20,15,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1420
12/21/20,HMJ54SCZDE,12/19/20,15,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4260
12/13/20,HM85NWTSDA,12/11/20,30,"Luxury 3 BR Home, Stunning Garden + Prime location",5916
12/13/20,HM85NWTSDA,12/11/20,30,"Luxury 3 BR Home, Stunning Garden + Prime location",1479
12/4/20,HMKC2PWW9A,12/2/20,13,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1313.12
12/4/20,HMKC2PWW9A,12/2/20,13,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",3939.38
11/27/20,HM2ZNAF24S,11/25/20,4,"Luxury 3 BR Home, Stunning Garden + Prime location",1380
11/27/20,HM2ZNAF24S,11/25/20,4,"Luxury 3 BR Home, Stunning Garden + Prime location",345
11/17/20,HMJYBTYTKE,11/15/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1567.51
11/17/20,HMJYBTYTKE,11/15/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",522.49
11/4/20,HMY58QN32R,10/2/20,53,"Luxury 3 BR Home, Stunning Garden + Prime location",1069.02
10/24/20,HM5S33TEDP,10/23/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",520
10/24/20,HM5S33TEDP,10/23/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1560
10/19/20,HMQZEKW58E,10/18/20,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1466.25
10/19/20,HMQZEKW58E,10/18/20,5,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",488.75
10/16/20,HMQYQ93BSM,10/7/20,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",-225
10/10/20,HMQYQ93BSM,10/7/20,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",-450
10/8/20,HMQYQ93BSM,10/7/20,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",3078.75
10/8/20,HMQYQ93BSM,10/7/20,10,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1026.25
10/3/20,HMY58QN32R,10/2/20,53,"Luxury 3 BR Home, Stunning Garden + Prime location",5689.92
10/3/20,HMY58QN32R,10/2/20,53,"Luxury 3 BR Home, Stunning Garden + Prime location",1422.47
9/5/20,HM5TYRYKMY,9/3/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",275
9/5/20,HM5TYRYKMY,9/3/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",825
9/3/20,HMNJTTADWP,9/1/20,30,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1757.49
9/3/20,HMNJTTADWP,9/1/20,30,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",5272.51
9/1/20,HMYZFEDREX,7/30/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",400
8/23/20,HM8JAWXMA9,7/22/20,41,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2413.72
8/4/20,HMYZFEDREX,7/30/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",50
8/4/20,HMYZFEDREX,7/30/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",12.51
8/1/20,HMYZFEDREX,7/30/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",1550
7/23/20,HM8JAWXMA9,7/22/20,41,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",2494.18
7/23/20,HM8JAWXMA9,7/22/20,41,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",7482.54
7/21/20,HMNEJ4ZNBM,7/20/20,4,"Luxury 3 BR Home, Stunning Garden + Prime location",319
7/21/20,HMNEJ4ZNBM,7/20/20,4,"Luxury 3 BR Home, Stunning Garden + Prime location",1276
7/16/20,HMTFADJXKR,6/15/20,31,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",101.12
7/16/20,HMTFADJXKR,6/15/20,31,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",33.71
7/14/20,HMDYSFMFCD,6/12/20,59,"Huge Woodside Home! Big Kitchen, BBQ, Pool",5833.81
7/14/20,HMDYSFMFCD,6/12/20,59,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1458.45
7/13/20,HMHCWBQZSR,7/12/20,7,"Luxury 3 BR Home, Stunning Garden + Prime location",80
7/13/20,HMHCWBQZSR,7/12/20,7,"Luxury 3 BR Home, Stunning Garden + Prime location",1596
7/13/20,HMHCWBQZSR,7/12/20,7,"Luxury 3 BR Home, Stunning Garden + Prime location",20
7/11/20,HMDYSFMFCD,6/12/20,59,"Huge Woodside Home! Big Kitchen, BBQ, Pool",0.14
7/11/20,HMDYSFMFCD,6/12/20,59,"Huge Woodside Home! Big Kitchen, BBQ, Pool",0.04
7/4/20,HMAJD3982H,7/3/20,10,"Luxury 3 BR Home, Stunning Garden + Prime location",1596
7/4/20,HMAJD3982H,7/3/20,10,"Luxury 3 BR Home, Stunning Garden + Prime location",399
7/4/20,HMN9DCW5NX,7/2/20,30,Classy and Large Atherton Home near Stanford,1593
7/4/20,HMN9DCW5NX,7/2/20,30,Classy and Large Atherton Home near Stanford,1107
6/24/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",72.26
6/24/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",289.03
6/19/20,,,,,309.19
6/17/20,HMTFADJXKR,6/15/20,31,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1011.29
6/17/20,HMTFADJXKR,6/15/20,31,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",3033.88
6/14/20,HMDYSFMFCD,6/12/20,59,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1508.71
6/11/20,HMAFHH5CW9,6/10/20,5,"Spacious 3 Bedr Apt, ideal location",18
6/11/20,HMAFHH5CW9,6/10/20,5,"Spacious 3 Bedr Apt, ideal location",4.51
6/11/20,HM9F4F9AZT,6/10/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",520
6/2/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",773.34
6/2/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",193.33
5/27/20,HMFKFJ2CF2,4/22/20,49,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",123
5/24/20,HMFKFJ2CF2,4/22/20,49,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1499.89
5/24/20,HMFKFJ2CF2,4/22/20,49,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",499.96
5/15/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",26.66
5/15/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",6.67
5/10/20,HMTPPS5X9B,5/8/20,35,Classy and Large Atherton Home near Stanford,1584.55
5/3/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",200
5/3/20,HM9PJYEX8H,5/1/20,62,"Luxury 3 BR Home, Stunning Garden + Prime location",800
5/2/20,,,,,721.44
4/24/20,HMFKFJ2CF2,4/22/20,49,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",4999.62
4/24/20,HMFKFJ2CF2,4/22/20,49,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1666.54
4/2/20,HMWJZXR52R,4/1/20,29,"Huge Woodside Home! Big Kitchen, BBQ, Pool",6428
4/2/20,HMWJZXR52R,4/1/20,29,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1607
3/23/20,HMTPS8P2B5,3/22/20,4,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",0.01
3/23/20,HMAD9DTDHX,2/22/20,35,"Luxury 3 BR Home, Stunning Garden + Prime location",1360.45
3/10/20,HMBSK2XYQH,3/8/20,12,"Spacious 3 Bedr Apt, ideal location",648
3/10/20,HMBSK2XYQH,3/8/20,12,"Spacious 3 Bedr Apt, ideal location",2592
3/4/20,HMXBKFAMCH,3/2/20,2,Classy and Large Atherton Home near Stanford,5
3/4/20,HMQW425MMC,3/2/20,30,"Huge Woodside Home! Big Kitchen, BBQ, Pool",7346
3/4/20,HMQW425MMC,3/2/20,30,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1836.5
3/3/20,HMHB5W8W22,3/1/20,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",371.88
3/3/20,HMHB5W8W22,3/1/20,7,"5 Bedr Luxury Home, Pristine Stanford Neighborhood",1115.62
2/27/20,HM5D4YS28X,2/25/20,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",1184
2/27/20,HM5D4YS28X,2/25/20,3,"Huge Woodside Home! Big Kitchen, BBQ, Pool",296
2/24/20,HMAD9DTDHX,2/22/20,35,"Luxury 3 BR Home, Stunning Garden + Prime location",1643.89
2/23/20,HM4B8M4PHY,2/1/20,21,Classy and Large Atherton Home near Stanford,373.91
